row_id,row_id_raw,VideoID,CommentDate,UserName,Comment,clean_comment,label_text,auto_label_raw,auto_label_context,auto_label_calibrated,auto_label,manual_label,final_label,positive_score,negative_score,neutral_score,sentiment_score,confidence,neg_signal,pos_signal,ambiguous_case,cash_response_category,needs_review,priority_score,review_priority_reason,context_rule_reason,calibration_reason,catatan_reviewer,Like,ScrapeDate
R00925,1076,2VJpvtiC-hY,2022-12-21 14:43:35,@abayashel,Semua bank yg memiliki dompet wallet ya sama aja itu rupiah digital.,Semua bank yg memiliki dompet wallet ya sama aja itu rupiah digital.,semua bank yg memiliki dompet wallet ya sama aja itu rupiah digital.,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:49.933263
R00926,1077,Bn_MTSqW3bE,2022-12-21 14:52:13,@ismayabadranaya6752,Kalo mau digital2an perbaiki dulu sinyalnya. Kaya tv digital😁😁😁 masarakat d duruh pke tv digital tpi gk ada sinyal😂😂😂😅😅😅😁😁,Kalo mau digital2an perbaiki dulu sinyalnya. Kaya tv digital masarakat d duruh pke tv digital tpi gk ada sinyal,kalo mau digital2an perbaiki dulu sinyalnya. kaya tv digital masarakat d duruh pke tv digital tpi gk ada sinyal,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857139
R00927,1078,Bn_MTSqW3bE,2022-12-21 15:58:11,@ekohandoyo5510,"Mending baikin harga tukar rupiahnya,  
Digitnya mangkin tinggi daya nilai tukarnya makin rendah, ck ck ck","Mending baikin harga tukar rupiahnya, Digitnya mangkin tinggi daya nilai tukarnya makin rendah, ck ck ck","mending baikin harga tukar rupiahnya, digitnya mangkin tinggi daya nilai tukarnya makin rendah, ck ck ck",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857139
R00928,1079,Bn_MTSqW3bE,2022-12-21 16:26:29,@muhammadgunduz7339,Mdah2an kita ummat Islam segera memulainya...💪🧐🤲,Mdah2an kita ummat Islam segera memulainya...,mdah2an kita ummat islam segera memulainya...,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857143
R00929,1080,Bn_MTSqW3bE,2022-12-21 16:34:31,@ziberbee5460,waduh maap tapi gw ga percaya ama situ,waduh maap tapi gw ga percaya ama situ,waduh maap tapi gw ga percaya ama situ,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857138
R00930,1081,Bn_MTSqW3bE,2022-12-21 16:56:30,@Mr.Ikhwan93,"*central atau terpusat*
*bukan desentralisasi*",central atau terpusat bukan desentralisasi,central atau terpusat bukan desentralisasi,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857137
R00931,1082,Bn_MTSqW3bE,2022-12-21 16:56:58,@deniandika4816,Kasuan orng tua klo bgini,Kasuan orng tua klo bgini,kasuan orng tua klo bgini,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857136
R00932,1083,Bn_MTSqW3bE,2022-12-21 17:57:47,@nbcplecimania5407,bosdarling sudah mengingatkan kl sudah sampai uang beralih kedigital . total control tinggal selangkah lebih dekat akan penandaan umat manusia dg serba digital badan kita pun akan d totalcontrol oleh nya😭 suma nauzubilah,bosdarling sudah mengingatkan kl sudah sampai uang beralih kedigital . total control tinggal selangkah lebih dekat akan penandaan umat manusia dg serba digital badan kita pun akan d totalcontrol oleh nya suma nauzubilah,bosdarling sudah mengingatkan kl sudah sampai uang beralih kedigital . total control tinggal selangkah lebih dekat akan penandaan umat manusia dg serba digital badan kita pun akan d totalcontrol oleh nya suma nauzubilah,Netral,Positif,Positif,Positif,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,11,confidence rendah; netral dengan sinyal; label berubah dari raw; pola positif terdeteksi,Netral → Positif (pola konteks positif),Tidak berubah,,2,2026-05-16 10:11:46.857136
R00933,1084,Bn_MTSqW3bE,2022-12-21 20:44:38,@zamzamnur,Brrti mesin mesin ATM mungkin kedepannya sudah tidak dipergunakan lagi.,Brrti mesin mesin ATM mungkin kedepannya sudah tidak dipergunakan lagi.,brrti mesin mesin atm mungkin kedepannya sudah tidak dipergunakan lagi.,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857134
R00934,1085,Bn_MTSqW3bE,2022-12-21 20:51:42,@user-lg6dc2zf4d,Anda ini maunya kalau beli sayur tukar sama kambing ya😂,Anda ini maunya kalau beli sayur tukar sama kambing ya,anda ini maunya kalau beli sayur tukar sama kambing ya,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:49.586407
R00935,1086,Bn_MTSqW3bE,2022-12-21 21:49:55,@richardravenclaw,"Internet ud benar? Jangan nanti mau bayar, telkomsel nya menghilang. Ud perbaiki internet di Indonesia? JANGAN ADA IDE DIGITAL KALAU POINT PALING FUNDAMENTAL INTERNET AJA MASIH TIDAK BERES!","Internet ud benar? Jangan nanti mau bayar, telkomsel nya menghilang. Ud perbaiki internet di Indonesia? JANGAN ADA IDE DIGITAL KALAU POINT PALING FUNDAMENTAL INTERNET AJA MASIH TIDAK BERES!","internet ud benar? jangan nanti mau bayar, telkomsel nya menghilang. ud perbaiki internet di indonesia? jangan ada ide digital kalau point paling fundamental internet aja masih tidak beres!",Netral,Negatif,Negatif,Negatif,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,11,confidence rendah; netral dengan sinyal; label berubah dari raw; pola negatif terdeteksi,Netral/Positif → Negatif (pola konteks negatif),Tidak berubah,,0,2026-05-16 10:11:46.857133
R00936,1087,Bn_MTSqW3bE,2022-12-21 21:53:47,@aklisfaizin1161,"Tidak akan mungkin bisa uang manual diganti digital, karena digital risikonya juga besar, misal ke heck, dll, uang digital sekrng bisa berjln krna didampingi uang manual tanpa itu uang digital zonk","Tidak akan mungkin bisa uang manual diganti digital, karena digital risikonya juga besar, misal ke heck, dll, uang digital sekrng bisa berjln krna didampingi uang manual tanpa itu uang digital zonk","tidak akan mungkin bisa uang manual diganti digital, karena digital risikonya juga besar, misal ke heck, dll, uang digital sekrng bisa berjln krna didampingi uang manual tanpa itu uang digital zonk",Netral,Netral,Negatif,Negatif,Negatif,Negatif,0,0,0,0,0.0,1,0,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Negatif (frasa W1),,7,2026-05-16 10:11:46.857131
R00937,1089,Bn_MTSqW3bE,2022-12-21 22:33:11,@Abu_Khalid-,Ketika listrik tidak ada maka anda  tidak bisa menggunakan nya,Ketika listrik tidak ada maka anda tidak bisa menggunakan nya,ketika listrik tidak ada maka anda tidak bisa menggunakan nya,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857129
R00938,1091,Bn_MTSqW3bE,2022-12-21 22:52:46,@chocomilk5955,Tehnologi dari luar kita cuma penikmat.akankah terjadi kebocoran.sabotase.salam ( menuju indonesia maju ),Tehnologi dari luar kita cuma penikmat.akankah terjadi kebocoran.sabotase.salam menuju indonesia maju,tehnologi dari luar kita cuma penikmat.akankah terjadi kebocoran.sabotase.salam menuju indonesia maju,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,1,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857128
R00939,1092,Bn_MTSqW3bE,2022-12-21 22:58:22,@purwitoduriyat3171,"serba digital,terintegrasi,tetek bengek....ngurus ktp ilang 2th g dadi2....","serba digital,terintegrasi,tetek bengek....ngurus ktp ilang 2th g dadi2....","serba digital,terintegrasi,tetek bengek....ngurus ktp ilang 2th g dadi2....",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857127
R00940,1093,Bn_MTSqW3bE,2022-12-21 23:33:47,@Ubiglo321,"Perbaiki dulu security system lah.
Baru selesai diretas hacker mampus.",Perbaiki dulu security system lah. Baru selesai diretas hacker mampus.,perbaiki dulu security system lah. baru selesai diretas hacker mampus.,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-4,0,-4,1.0,2,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857126
R00941,1094,Bn_MTSqW3bE,2022-12-21 23:38:21,@ucoxhungkul4893,"Alaaahhh banyak gaya,permudah dulu urusan masyarakat dan kesejahteraannya,gk usah banyak gaya ini itu.","Alaaahhh banyak gaya,permudah dulu urusan masyarakat dan kesejahteraannya,gk usah banyak gaya ini itu.","alaaahhh banyak gaya,permudah dulu urusan masyarakat dan kesejahteraannya,gk usah banyak gaya ini itu.",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857126
R00942,1095,Bn_MTSqW3bE,2022-12-21 23:38:51,@haian_,Apapun itu hacker akan sangat gembira,Apapun itu hacker akan sangat gembira,apapun itu hacker akan sangat gembira,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857125
R00943,1097,Bn_MTSqW3bE,2022-12-21 23:39:48,@haian_,Ambil peluang kapan lagi,Ambil peluang kapan lagi,ambil peluang kapan lagi,Netral,Netral,Netral,Netral,,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:49.586503
R00944,1099,Bn_MTSqW3bE,2022-12-21 23:45:48,@hiburangans9586,Bos sekarang banyak saiber,Bos sekarang banyak saiber,bos sekarang banyak saiber,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857123
R00945,1100,Bn_MTSqW3bE,2022-12-21 23:46:03,@hiburangans9586,Lebih baik pake uang rupiah,Lebih baik pake uang rupiah,lebih baik pake uang rupiah,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,1,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857123
R00946,1101,Bn_MTSqW3bE,2022-12-22 00:03:27,@Gunturshodiqi,Kenapa ttp centralized. Kenapa gak berani desentralisasi?? Takut gabisa korupsi??,Kenapa ttp centralized. Kenapa gak berani desentralisasi?? Takut gabisa korupsi??,kenapa ttp centralized. kenapa gak berani desentralisasi?? takut gabisa korupsi??,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-4,2,-4,0.6667,3,0,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857122
R00947,1102,Bn_MTSqW3bE,2022-12-22 00:10:55,@hrchrc5294,O aja ya kan,O aja ya kan,o aja ya kan,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857121
R00948,1103,Bn_MTSqW3bE,2022-12-22 00:18:06,@oppomurah1761,JARINGAN INTERNET AJA MASIH LELET,JARINGAN INTERNET AJA MASIH LELET,jaringan internet aja masih lelet,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:46.857120
R00949,1104,Bn_MTSqW3bE,2022-12-22 00:31:59,@nickohamfiz9930,Saya masih ragu dengan keamanan sistem digital di Indonesia.,Saya masih ragu dengan keamanan sistem digital di Indonesia.,saya masih ragu dengan keamanan sistem digital di indonesia.,Netral,Netral,Negatif,Negatif,Netral,Netral,0,0,0,0,0.0,2,0,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Negatif (frasa W1),,19,2026-05-16 10:11:46.857118
R00950,1105,Bn_MTSqW3bE,2022-12-22 00:36:58,@nikoandre5494,"Banyak ngomong data negara aja bocor aja GK bisa ngatasi ,lah ini uang digital🤣🤣🤣","Banyak ngomong data negara aja bocor aja GK bisa ngatasi ,lah ini uang digital","banyak ngomong data negara aja bocor aja gk bisa ngatasi ,lah ini uang digital",Netral,Netral,Netral,Netral,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Keamanan data dan kontrol,True,4,confidence rendah; isu uang tunai,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857117
R00951,1106,Bn_MTSqW3bE,2022-12-22 00:42:32,@Usser8768,Asal jangan ada unsur bisnis.diprogram uang digital ini,Asal jangan ada unsur bisnis.diprogram uang digital ini,asal jangan ada unsur bisnis.diprogram uang digital ini,Netral,Negatif,Negatif,Negatif,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,11,confidence rendah; netral dengan sinyal; label berubah dari raw; pola negatif terdeteksi,Netral/Positif → Negatif (pola konteks negatif),Tidak berubah,,0,2026-05-16 10:11:46.857117
R00952,1107,Bn_MTSqW3bE,2022-12-22 00:50:09,@wahyuyu8959,Alat digital mudah dibobol. Banyak heccer... belum ada bukti aman. Yg terbukti alat pembayaran sekarang. Tolak aja langsung. Sy sendiri menolak sistem ini. Berbahaya... banyak mafia. Dibelakang orang ini ada siapa... tolong diselidiki,Alat digital mudah dibobol. Banyak heccer... belum ada bukti aman. Yg terbukti alat pembayaran sekarang. Tolak aja langsung. Sy sendiri menolak sistem ini. Berbahaya... banyak mafia. Dibelakang orang ini ada siapa... tolong diselidiki,alat digital mudah dibobol. banyak heccer... belum ada bukti aman. yg terbukti alat pembayaran sekarang. tolak aja langsung. sy sendiri menolak sistem ini. berbahaya... banyak mafia. dibelakang orang ini ada siapa... tolong diselidiki,Negatif,Negatif,Negatif,Negatif,,Negatif,1,-8,1,-7,0.7,3,3,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857116
R00953,1109,2VJpvtiC-hY,2022-12-22 01:29:05,@a3-82,"kan ada refgulasi yg ngatur 
uang beredar berapa !
supply berapa  !
mudah2an itu transparan. 
kLO transparan bolehlah aku alokasin 25% aset crypto ke sini.",kan ada refgulasi yg ngatur uang beredar berapa ! supply berapa ! mudah2an itu transparan. kLO transparan bolehlah aku alokasin 25 aset crypto ke sini.,kan ada refgulasi yg ngatur uang beredar berapa ! supply berapa ! mudah2an itu transparan. klo transparan bolehlah aku alokasin 25 aset crypto ke sini.,Netral,Netral,Positif,Positif,Netral,Netral,0,0,2,0,0.0,0,1,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Positif (fallback W3),,0,2026-05-16 10:11:49.933267
R00954,1110,Bn_MTSqW3bE,2022-12-22 02:06:57,@channelceritaindonesia6009,"Wkkw masih ragu gw, solnya ini milik negara, ingat ya kebanyakan perusahaan milik negara itu selalu merampok hak rakyatnya yaa.... Bahkan bank BNi BRI aja tidak bertanggung jawab degan uang nasabah yg mereka tilep mulu wkwkkw","Wkkw masih ragu gw, solnya ini milik negara, ingat ya kebanyakan perusahaan milik negara itu selalu merampok hak rakyatnya yaa.... Bahkan bank BNi BRI aja tidak bertanggung jawab degan uang nasabah yg mereka tilep mulu wkwkkw","wkkw masih ragu gw, solnya ini milik negara, ingat ya kebanyakan perusahaan milik negara itu selalu merampok hak rakyatnya yaa.... bahkan bank bni bri aja tidak bertanggung jawab degan uang nasabah yg mereka tilep mulu wkwkkw",Netral,Netral,Negatif,Negatif,Netral,Netral,0,0,0,0,0.0,1,0,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Negatif (fallback W3),,0,2026-05-16 10:11:46.857115
R00955,1111,Bn_MTSqW3bE,2022-12-22 02:21:13,@solekhudinmukhammad6780,"Biasa mah,, intinya bikin ini itu supaya dapat cuan, ya suka suka mereka dah rakyat kecil mana kepikiran yg begitu asal keluarga bisa makan itu pikiran hari hari","Biasa mah,, intinya bikin ini itu supaya dapat cuan, ya suka suka mereka dah rakyat kecil mana kepikiran yg begitu asal keluarga bisa makan itu pikiran hari hari","biasa mah,, intinya bikin ini itu supaya dapat cuan, ya suka suka mereka dah rakyat kecil mana kepikiran yg begitu asal keluarga bisa makan itu pikiran hari hari",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:48.261013
R00956,1112,Bn_MTSqW3bE,2022-12-22 02:37:15,@hexalindra,knp diadakan Rupiah digital? biar mudah kl mau cetak duit tinggal input aja di komputer ga perlu modal biaya produksi uang wkwkw...inflasi nilai mata uang akan semakin cepat persentase nya wkwkwkw...,knp diadakan Rupiah digital? biar mudah kl mau cetak duit tinggal input aja di komputer ga perlu modal biaya produksi uang wkwkw...inflasi nilai mata uang akan semakin cepat persentase nya wkwkwkw...,knp diadakan rupiah digital? biar mudah kl mau cetak duit tinggal input aja di komputer ga perlu modal biaya produksi uang wkwkw...inflasi nilai mata uang akan semakin cepat persentase nya wkwkwkw...,Positif,Positif,Positif,Positif,,Positif,3,0,0,3,1.0,0,4,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857114
R00957,1113,Bn_MTSqW3bE,2022-12-22 02:50:37,@pakta9813,"Benahi dulu bagian sekurity sistem 
Nanti macam data penduduk 
 dijual bebas dipasar loak 
  Itu limbigi kiminfi dikeritik 
Malah kompresi press sama media masa
Dgn hastagg #satebox untuk simiskin 


🤣🤣🤣🤣",Benahi dulu bagian sekurity sistem Nanti macam data penduduk dijual bebas dipasar loak Itu limbigi kiminfi dikeritik Malah kompresi press sama media masa Dgn hastagg untuk simiskin,benahi dulu bagian sekurity sistem nanti macam data penduduk dijual bebas dipasar loak itu limbigi kiminfi dikeritik malah kompresi press sama media masa dgn hastagg untuk simiskin,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857114
R00958,1114,Bn_MTSqW3bE,2022-12-22 07:34:25,@单-m4m,perbaiki dulu angka duit.ngapain pertahankan nnominalnya.penuh kalkulator.,perbaiki dulu angka duit.ngapain pertahankan nnominalnya.penuh kalkulator.,perbaiki dulu angka duit.ngapain pertahankan nnominalnya.penuh kalkulator.,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857113
R00959,1115,Bn_MTSqW3bE,2022-12-22 11:39:50,@PANGLIMA_SABA,"Masih disempurnakan, ayo kita bantu pemerintah menyempurnakan ini 👍🙏","Masih disempurnakan, ayo kita bantu pemerintah menyempurnakan ini","masih disempurnakan, ayo kita bantu pemerintah menyempurnakan ini",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857112
R00960,1116,Bn_MTSqW3bE,2022-12-22 12:46:25,@yumnaamirah4779,Klo beli cilok di pedagang kaki lima gimana?,Klo beli cilok di pedagang kaki lima gimana?,klo beli cilok di pedagang kaki lima gimana?,Netral,Netral,Netral,Netral,,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:46.857111
R00961,1117,Bn_MTSqW3bE,2022-12-22 13:06:59,@satria_wiwaha,"YA TUHAN SEMESTA ALAM....TAHAP DEMI TAHAP SEMUA MENJADI NYATA....
saya sudah mengetahui ini jauh sebelum musim hp android..... percayalah..bahwa ini adalah salah satu misi global... kalian mau tau misi selanjutnya??? misi selanjutnya setelah rupiah digital sukses maka akan di arahkan untuk menuju satu mata uang digital/mata uang global...tak ada rupiah,tak ada Yen, tak ada ringgit dLL...dan setelah hal tersebut sukses misi selanjutnya adalah menanamkan chip di tubuh manusia dengan alasan utama yaitu keamanan dan kemudahan transaksi...
Mungkin pernyataan saya ini terlihat Bodoh karena Kalian belum melihat itu..TAPI ingatlah yang saya sampaikan ini ketika kalian melihat hal tersebut mulai nampak.....
pekalah dengan zaman... karena teknologi makin maju tapi cara berfikir manusia sangat mudah dikendalikan karena cenderung bodoh..","YA TUHAN SEMESTA ALAM....TAHAP DEMI TAHAP SEMUA MENJADI NYATA.... saya sudah mengetahui ini jauh sebelum musim hp android..... percayalah..bahwa ini adalah salah satu misi global... kalian mau tau misi selanjutnya??? misi selanjutnya setelah rupiah digital sukses maka akan di arahkan untuk menuju satu mata uang digital mata uang global...tak ada rupiah,tak ada Yen, tak ada ringgit dLL...dan setelah hal tersebut sukses misi selanjutnya adalah menanamkan chip di tubuh manusia dengan alasan utama yaitu keamanan dan kemudahan transaksi... Mungkin pernyataan saya ini terlihat Bodoh karena Kalian belum melihat itu..TAPI ingatlah yang saya sampaikan ini ketika kalian melihat hal tersebut mulai nampak..... pekalah dengan zaman... karena teknologi makin maju tapi cara berfikir manusia sangat mudah dikendalikan karena cenderung bodoh..","ya tuhan semesta alam....tahap demi tahap semua menjadi nyata.... saya sudah mengetahui ini jauh sebelum musim hp android..... percayalah..bahwa ini adalah salah satu misi global... kalian mau tau misi selanjutnya??? misi selanjutnya setelah rupiah digital sukses maka akan di arahkan untuk menuju satu mata uang digital mata uang global...tak ada rupiah,tak ada yen, tak ada ringgit dll...dan setelah hal tersebut sukses misi selanjutnya adalah menanamkan chip di tubuh manusia dengan alasan utama yaitu keamanan dan kemudahan transaksi... mungkin pernyataan saya ini terlihat bodoh karena kalian belum melihat itu..tapi ingatlah yang saya sampaikan ini ketika kalian melihat hal tersebut mulai nampak..... pekalah dengan zaman... karena teknologi makin maju tapi cara berfikir manusia sangat mudah dikendalikan karena cenderung bodoh..",Negatif,Negatif,Negatif,Negatif,Netral,Netral,2,-3,1,-1,0.1667,0,2,not_ambiguous,Efisiensi dan kemudahan transaksi,True,6,confidence rendah; isu uang tunai; pola positif terdeteksi,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:46.857109
