row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category,text_nb_svm
R00291,bEY5w3D9Zto,2022-12-05 22:25:35,@foxygemini1607,"yang kertas tidak dihilangkan, udah dipikirin.. sampeyan tenang aja","yang kertas tidak dihilangkan, udah dipikirin.. sampeyan tenang aja",Netral,Tidak teridentifikasi,kertas tidak hilang udah dipikirin sampeyan tenang aja
R00901,bEY5w3D9Zto,2022-12-21 05:04:09,@nusi492,Baguslah biar orang keluar negeri g bawa uang kes,Baguslah biar orang keluar negeri g bawa uang kes,Netral,Tidak teridentifikasi,bagus biar orang keluar negeri g bawa uang kes
R01562,SxMdI5sabb0,2023-01-30 01:49:52,@NgomonginUang,Patut untuk dipertimbangkan dan diawasi 👍,Patut untuk dipertimbangkan dan diawasi,Negatif,Keamanan data dan kontrol,patut timbang awas
R02478,ebkamQER1nM,2024-08-08 01:57:45,@homicide1177,Semua akan serba digitalisasi pada waktunya.,Semua akan serba digitalisasi pada waktunya.,Positif,Tidak teridentifikasi,semua serba digitalisasi waktu
R00887,Bn_MTSqW3bE,2022-12-20 16:10:16,@andes530,"Rupiah digital.?. Di backup pake apa yak rupoah digital, biaya fee tiap transaksi nya.?.","Rupiah digital.?. Di backup pake apa yak rupoah digital, biaya fee tiap transaksi nya.?.",Netral,Tidak teridentifikasi,rupiah digital backup pake apa yak rupoah digital biaya fee tiap transaksi nya
R02954,PMuEX5Qbmzo,2024-08-13 14:38:24,@jefridion6514,"Intinya pemerintah tau sampai sedetail2nya tentang keuangan kita,  dan dengan semudah klik 1 tombol kita langsung jadi kismin...","Intinya pemerintah tau sampai sedetail2nya tentang keuangan kita, dan dengan semudah klik 1 tombol kita langsung jadi kismin...",Netral,Tidak teridentifikasi,inti perintah tau detail nya uang mudah klik tombol langsung jadi kismin
R01295,SxMdI5sabb0,2023-01-29 06:05:53,@manhill3859,"Cybersecurity emang siap? Masih percaya keamanan blockchain non gov. Kok ingat W.E.F (World Economic Forum) ""We have nothing but happy"" .",Cybersecurity emang siap? Masih percaya keamanan blockchain non gov. Kok ingat W.E.F World Economic Forum We have nothing but happy .,Positif,Keamanan data dan kontrol,cybersecurity emang siap percaya aman blokchain non gov kok ingat w e f world economic forum we have nothing but happy
R01187,rr5b9JQ7qPs,2022-12-31 04:42:50,@koreautaraofficial4194,Tetep beli usdt aja lebih baik currency nya dari pada rupiah digital atau beli cripto xrp yang katanya lagi murah murah nya  kalau ada cripto Indonesia baru beli,Tetep beli usdt aja lebih baik currency nya dari pada rupiah digital atau beli cripto xrp yang katanya lagi murah murah nya kalau ada cripto Indonesia baru beli,Positif,Tidak teridentifikasi,tetep beli usdt aja lebih baik currency nya rupiah digital beli cripto xrp kata murah murah nya kalau cripto indonesia baru beli
R04895,gU62EuPDWaY,2026-05-08 11:53:37,@HewanBerbulu17,"Mengerikan ya, tapi kata gw itu salah satu penggambar dunia saat ini.","Mengerikan ya, tapi kata gw itu salah satu penggambar dunia saat ini.",Netral,Tidak teridentifikasi,keri kata gw salah satu gambar dunia
R03701,mODGGIy9JZE,2025-11-01 00:32:09,@Petugas_Khusus_RSJ,Versi digital apakah nolnya masih bejibun berjejer?,Versi digital apakah nolnya masih bejibun berjejer?,Netral,Tidak teridentifikasi,versi digital nol bejibun jejer
R04626,gU62EuPDWaY,2026-05-08 06:45:23,@zizukosumady,Jika tidak ada uang tunai maka tidak ada pajak.,Jika tidak ada uang tunai maka tidak ada pajak.,Netral,Tidak teridentifikasi,tidak uang uang tunai tidak pajak
R02427,ebkamQER1nM,2024-08-08 00:29:32,@HeryGamers-uy3dc,"Pinterin dulu masyarakatnya bang,edukasi semua elemen","Pinterin dulu masyarakatnya bang,edukasi semua elemen",Netral,Literasi dan kesiapan masyarakat,pinterin dulu masyarakat bang edukasi semua elemen
R02280,SxMdI5sabb0,2023-07-14 22:11:12,@Always1840,Ya buat nyatuin cryptocurrency lah,Ya buat nyatuin cryptocurrency lah,Netral,Tidak teridentifikasi,nyatuin kripto lah
R01947,SxMdI5sabb0,2023-02-08 01:29:36,@yosealdo1,"Penggunaan sistem sentralisasi blockchain pada CBDC justru mempermudah pelacakan dan memampukan mekanisme terminasi scr langsung.
Jadi, jika ada akun yg dibajak (dihack), lalu dananya diambil, otomatis aliran uang tsb akan langsung terlacak kemana perginya.
Karena CBDC menggunakan mekanisme verifikasi langsung pada setiap ""dompet / akun crypto"" yg menampungnya.
Tanpa mekanisme verifikasi langsung tsb nilai dari kode2 digital (CBDC dasarnya adalah kode2 digital) yg masuk tsb tidak akan muncul dan dihitung.

Dengan begitu, seharusnya mekanisme terminasi (penghancuran) bisa dilakukan scr langsung oleh penegak hukum, yg bekerja sama dengan bank central, yg menangani kasus hacking tsb.

CBDC ini sudah berjalan dan digunakan scr umum di beberapa propinsi di China.

Jadi, yg menjadi titik kontra di banyak negara dari sistem CBDC ini sebenarnya adalah mekanisme pelacakannya.
Membuat orang jadi tidak punya privasi akan rekening uangnya sendiri karena negaranya jadi bebas melihat scr langsung kondisi keuangan setiap warganya.

Dan justru sebaliknya, para hacker akan menghindari pencurian aset CBDC ini, karena mekanisme pelacakannya tsb.

Sistem CBDC ini adalah sentralisasi mata uang crypto, yg otomatis menjadi kebalikan dari sistem desentralisasi mata uang crypto yg skrg sudah dikenal luas.","Penggunaan sistem sentralisasi blockchain pada CBDC justru mempermudah pelacakan dan memampukan mekanisme terminasi scr langsung. Jadi, jika ada akun yg dibajak dihack , lalu dananya diambil, otomatis aliran uang tsb akan langsung terlacak kemana perginya. Karena CBDC menggunakan mekanisme verifikasi langsung pada setiap dompet akun crypto yg menampungnya. Tanpa mekanisme verifikasi langsung tsb nilai dari kode2 digital CBDC dasarnya adalah kode2 digital yg masuk tsb tidak akan muncul dan dihitung. Dengan begitu, seharusnya mekanisme terminasi penghancuran bisa dilakukan scr langsung oleh penegak hukum, yg bekerja sama dengan bank central, yg menangani kasus hacking tsb. CBDC ini sudah berjalan dan digunakan scr umum di beberapa propinsi di China. Jadi, yg menjadi titik kontra di banyak negara dari sistem CBDC ini sebenarnya adalah mekanisme pelacakannya. Membuat orang jadi tidak punya privasi akan rekening uangnya sendiri karena negaranya jadi bebas melihat scr langsung kondisi keuangan setiap warganya. Dan justru sebaliknya, para hacker akan menghindari pencurian aset CBDC ini, karena mekanisme pelacakannya tsb. Sistem CBDC ini adalah sentralisasi mata uang crypto, yg otomatis menjadi kebalikan dari sistem desentralisasi mata uang crypto yg skrg sudah dikenal luas.",Netral,Keamanan data dan kontrol,guna sistem sentralisasi blokchain central bank digital currency justru mudah lacak mampu mekanisme terminasi scr langsung jadi akun bajak dihack lalu dana ambil otomatis alir uang tsb langsung lacak pergi central bank digital currency guna mekanisme verifikasi langsung dompet akun kripto tampung tanpa mekanisme verifikasi langsung tsb nilai kode digital central bank digital currency dasar kode digital masuk tsb tidak muncul hitung mekanisme terminasi hancur laku scr langsung tegak hukum kerja sama bank central tangan kasus hacking tsb central bank digital currency jalan guna scr umum beberapa propinsi china jadi jadi titik kontra banyak negara sistem central bank digital currency benar mekanisme lacak buat orang jadi tidak punya privasi rekening uang sendiri negara jadi bebas lihat scr langsung kondisi uang warga justru balik hacker hindar curi aset central bank digital currency mekanisme lacak tsb sistem central bank digital currency sentralisasi mata uang kripto otomatis jadi balik sistem desentralisasi mata uang kripto skrg kenal luas
R02101,SxMdI5sabb0,2023-02-18 04:52:09,@ilhamdn23,siapa bilang pengiriman uang keluar negri lama dan mahal wkwk. update dulu bro sebelum buat konten. udah ada wise dan paypal sekarang,siapa bilang pengiriman uang keluar negri lama dan mahal wkwk. update dulu bro sebelum buat konten. udah ada wise dan paypal sekarang,Netral,Tidak teridentifikasi,siapa bilang kirim uang keluar negri lama mahal wkwk update dulu bro konten udah wise paypal sekarang
R02192,SxMdI5sabb0,2023-03-05 10:53:40,@murahariya,"Manteppp..trobosan baru..
Pencegahan, dan meminimalis terjadinya🤣🤣🤣","Manteppp..trobosan baru.. Pencegahan, dan meminimalis terjadinya",Netral,Tidak teridentifikasi,manteppp trobosan baru cegah minimal jadi
R01835,SxMdI5sabb0,2023-02-02 10:08:11,@imamgat2452,Coba bahas krisis moneter plis,Coba bahas krisis moneter plis,Netral,Tidak teridentifikasi,coba bahas krisis moneter plis
R02536,ebkamQER1nM,2024-08-08 04:03:06,@myname8419,Masih inget yg kebocoran data kemarin deh...,Masih inget yg kebocoran data kemarin deh...,Negatif,Tidak teridentifikasi,inget bocor data kemarin deh
R04954,gU62EuPDWaY,2026-05-08 13:41:29,@armandfaris5152,Apakah ini tanda BULL pada XRP ?,Apakah ini tanda BULL pada XRP ?,Netral,Tidak teridentifikasi,tanda bull xrp
R02926,PMuEX5Qbmzo,2024-08-13 14:05:16,@hamsalehalmumin433,"@dani_dumk mau Ponzi kek mau scam kek,,, hajar aj yookk😅","mau Ponzi kek mau scam kek,,, hajar aj yookk",Negatif,Tidak teridentifikasi,mau ponzi mau scam hajar aj yookk
R00829,bEY5w3D9Zto,2022-12-19 10:04:05,@reffartreffart4172,Wow saya sangat antusias untuk mencobanya,Wow saya sangat antusias untuk mencobanya,Netral,Tidak teridentifikasi,wow sangat antusias coba
R00798,Bn_MTSqW3bE,2022-12-19 00:04:51,@loboandaso3639,"Kertas aja bisa raib apalagi digital bisa nol, keringat terkuras hanya untuk digital.","Kertas aja bisa raib apalagi digital bisa nol, keringat terkuras hanya untuk digital.",Negatif,Tidak teridentifikasi,kertas aja raib digital nol keringat kuras digital
R00652,Bn_MTSqW3bE,2022-12-13 17:15:54,@mustakin6910,@pororo3d sudah biasa yg desentralisasi sejak 2018 hold btc. Akan tetapi harap di ingat rupiah digital untuk transaksi membeli barang produk transfer antar lintas negara rupiah digital bukanlah crypto,sudah biasa yg desentralisasi sejak 2018 hold btc. Akan tetapi harap di ingat rupiah digital untuk transaksi membeli barang produk transfer antar lintas negara rupiah digital bukanlah crypto,Netral,Tidak teridentifikasi,biasa desentralisasi sejak hold btc harap ingat rupiah digital transaksi beli barang produk transfer antar lintas negara rupiah digital bukan kripto
R03420,ebkamQER1nM,2024-08-19 05:42:22,@MotivasiHariini-pk8fe,"Biar gampang narik pajak nya,","Biar gampang narik pajak nya,",Netral,Tidak teridentifikasi,biar gampang narik pajak nya
R01782,SxMdI5sabb0,2023-01-31 15:27:51,@quoverse,"Dahlah rupiah ikut""an DeFi wkwk SosialFi aja masih Ancur""an",Dahlah rupiah ikut an DeFi wkwk SosialFi aja masih Ancur an,Netral,Tidak teridentifikasi,dah rupiah ikut an defi wkwk sosialfi aja ancur an
R00714,Bn_MTSqW3bE,2022-12-16 07:50:36,@abdulsyahid2360,"@rinawanmantap5919 Iya.  Tapi tidak serta merta menghapus uang fisik, nanti bisa pakai dua2nya","Iya. Tapi tidak serta merta menghapus uang fisik, nanti bisa pakai dua2nya",Netral,Kekhawatiran uang tunai dihapus,iya tidak merta hapus uang fisik pakai nya
R00662,Bn_MTSqW3bE,2022-12-14 05:36:43,@nusantaragc214,Aku jg pgn pny klu uda rilis,Aku jg pgn pny klu uda rilis,Netral,Tidak teridentifikasi,aku jg pgn pny kalau uda rilis
R05295,gU62EuPDWaY,2026-05-13 00:40:55,@MuhammadNazeli-e9w,"HAL INI RENCANA KESEKIAN BANYAKNYA CARA BANK CENTRAL YG DIBUAT DG KEGALAWAN & DILAKUKAN DG LANDASAN POLITIK ^ ELUT GLOBSL, HAL INI SUDAH DILAKUKAN DG MENGABAIKAN NILAI INTRINSIK NILAI SEUTUHNYA MATA UANG DUNIA, SEJARAH DUNIA SUDAH TETAP MATA UANG DG STANDARISASI EMAS, SESUAI ATURAN BAKU BANK DUNIA, BEGINILAH KALAU BUJAN AHLI EKONOMI YG BEBAR BERBUAT SESUAT TAMPA KAJIAN & ABALISA YG AKURAT BISA DIKATAKAN KEBIJAKANN EMOSIONAL , ASAL JADI TDK PUNYA STANDART & FUNDAMENT SECARA MENYELURUH AKAN MENGHADAPI BANYAK HAMBATAN , SISTEM KEUANGAN INI HANCUR SECARA GLOBAL, AKIBAT TIDAK PATUH ATURAN WORLD BANK, BILA HAK INI DILAKUKAN SUDAH TENTU TDK PUNYA NILAI SAMA SEKALI, EFEK DARI TERKUNCINYA ASET DUNIA DIAWALI AS THN 1971, TDK LAGI MENGGUNAKAN LOGAM MULIA SEBAGAI DASAR YG BERNILAI TETAP. DG MERUBAH MATA UANG KE DIGITAL TANPA PUNYA ASET & NILAI INTRINSIK ADALAH KEBINGUNGAN ELIT GLOBAL KARENA BANK CENTRAL TDK MEMILIKI ASET, DLM DUNIA SISTEM PERBANKAN PASTI BERBENTURAN, APAPUN REKAYASA MONETER YG DIBUAT HANYA SEPERTI INI RANCU & HANYA MENUJU KAHANCURAN TOTAL, WAIT AND SEE","HAL INI RENCANA KESEKIAN BANYAKNYA CARA BANK CENTRAL YG DIBUAT DG KEGALAWAN DILAKUKAN DG LANDASAN POLITIK ELUT GLOBSL, HAL INI SUDAH DILAKUKAN DG MENGABAIKAN NILAI INTRINSIK NILAI SEUTUHNYA MATA UANG DUNIA, SEJARAH DUNIA SUDAH TETAP MATA UANG DG STANDARISASI EMAS, SESUAI ATURAN BAKU BANK DUNIA, BEGINILAH KALAU BUJAN AHLI EKONOMI YG BEBAR BERBUAT SESUAT TAMPA KAJIAN ABALISA YG AKURAT BISA DIKATAKAN KEBIJAKANN EMOSIONAL , ASAL JADI TDK PUNYA STANDART FUNDAMENT SECARA MENYELURUH AKAN MENGHADAPI BANYAK HAMBATAN , SISTEM KEUANGAN INI HANCUR SECARA GLOBAL, AKIBAT TIDAK PATUH ATURAN WORLD BANK, BILA HAK INI DILAKUKAN SUDAH TENTU TDK PUNYA NILAI SAMA SEKALI, EFEK DARI TERKUNCINYA ASET DUNIA DIAWALI AS THN 1971, TDK LAGI MENGGUNAKAN LOGAM MULIA SEBAGAI DASAR YG BERNILAI TETAP. DG MERUBAH MATA UANG KE DIGITAL TANPA PUNYA ASET NILAI INTRINSIK ADALAH KEBINGUNGAN ELIT GLOBAL KARENA BANK CENTRAL TDK MEMILIKI ASET, DLM DUNIA SISTEM PERBANKAN PASTI BERBENTURAN, APAPUN REKAYASA MONETER YG DIBUAT HANYA SEPERTI INI RANCU HANYA MENUJU KAHANCURAN TOTAL, WAIT AND SEE",Netral,Literasi dan kesiapan masyarakat,rencana sekian banyak cara bank central buat kegalawan laku landas politik elut globsl laku abai nilai intrinsik nilai utuh mata uang dunia sejarah dunia tetap mata uang standar emas sesuai atur baku bank dunia begini kalau bujan ahli ekonomi bebar buat suat tampa kaji abalisa akurat kata kebijakann emosional asal jadi tidak punya standart fundament seluruh hadap banyak hambat sistem uang hancur global akibat tidak patuh atur world bank bila hak laku tidak punya nilai sama sekali efek kunci aset dunia awal as thn tidak guna logam mulia dasar nila tetap rubah mata uang digital tanpa punya aset nilai intrinsik bingung elit global bank central tidak milik aset dlm dunia sistem perban bentur apa rekayasa moneter buat rancu tuju kahancuran total wait and see
R01135,Bn_MTSqW3bE,2022-12-28 14:50:26,@gilbertsaranggi.5454,Untuk di kota bisa pak...tapi untuk didesa.....apa macam.... internet pun tak ada....sinyal phone pun gone ....mana boleh......mau perubahan digital....you need to trust me first before you do ....program era digital dengan pola QR Code.....harus memiliki jaringan internet yang stabil...baru bisa transaksi...ini.kalau jaringan internet kelelet....bagus nggak usah pak,Untuk di kota bisa pak...tapi untuk didesa.....apa macam.... internet pun tak ada....sinyal phone pun gone ....mana boleh......mau perubahan digital....you need to trust me first before you do ....program era digital dengan pola QR Code.....harus memiliki jaringan internet yang stabil...baru bisa transaksi...ini.kalau jaringan internet kelelet....bagus nggak usah pak,Negatif,Akses teknologi dan infrastruktur,kota pak desa apa macam internet tidak sinyal phone gone mana mau ubah digital you need to trust me first before you do program era digital pola qr code milik jaring internet stabil baru transaksi kalau jaring internet lelet bagus tidak usah pak
R02113,rr5b9JQ7qPs,2023-02-18 23:38:39,@pulangkampung1716,"Gubernur BI: Uang Koin,receh atau Sen sudah tidak di hargai,maka dari itu Bank BI menarik kembali uang Koin,receh sen,kelak uang ini bisa di gunakan di masa lalu atau di masa akan datang","Gubernur BI Uang Koin,receh atau Sen sudah tidak di hargai,maka dari itu Bank BI menarik kembali uang Koin,receh sen,kelak uang ini bisa di gunakan di masa lalu atau di masa akan datang",Netral,Tidak teridentifikasi,gubernur bank indonesia uang koin receh sen tidak harga bank bank indonesia tarik uang koin receh sen kelak uang guna masa lalu masa datang
R02635,ebkamQER1nM,2024-08-08 09:40:53,@gubthamp,ini yg di sembah2 pasukan Pi Network,ini yg di sembah2 pasukan Pi Network,Netral,Tidak teridentifikasi,sembah pasu pi network
R01530,SxMdI5sabb0,2023-01-30 01:21:39,@NgomonginUang,"Kalau untuk CBDC, yuk bisa simak lagi sampe tuntas di video 😁 Kalau uang digital itu sebenernya lebih ke koneksi antara rekening kamu dengan pembayarannya aja. Jadi uangnya tetep ada di Bank.","Kalau untuk CBDC, yuk bisa simak lagi sampe tuntas di video Kalau uang digital itu sebenernya lebih ke koneksi antara rekening kamu dengan pembayarannya aja. Jadi uangnya tetep ada di Bank.",Netral,Tidak teridentifikasi,kalau central bank digital currency yuk simak sampe tuntas video kalau uang digital sebenernya lebih koneksi rekening kamu bayar aja jadi uang tetep bank
R04301,KqjkU_AQCJE,2026-01-19 13:30:42,@Bancanza.S.fallin,Manual aman  paling nemu uang palsu 100k hehehe,Manual aman paling nemu uang palsu 100k hehehe,Positif,Tidak teridentifikasi,manual aman paling nemu uang palsu k hehehe
R02637,ebkamQER1nM,2024-08-08 09:53:48,@baguspribadi8319,di awal2 pasti banyak penipu2 beraksi n sistem blm stabil. jd ntar kl sdh jalan 1th br ngikut 😂,di awal2 pasti banyak penipu2 beraksi n sistem blm stabil. jd ntar kl sdh jalan 1th br ngikut,Netral,Tidak teridentifikasi,awal banyak tipu aksi n sistem blm stabil jd ntar kl sdh jalan th br ngikut
R04495,gU62EuPDWaY,2026-05-08 05:45:01,@R4i5y,Anjai Agent Kripto ni Channel persis Timothid,Anjai Agent Kripto ni Channel persis Timothid,Netral,Tidak teridentifikasi,anja agent kripto ni channel persis timothid
R03734,mODGGIy9JZE,2025-11-01 06:54:23,@monmaxwitnaojulgri6032,ente bagusnya jgn pegang apa2 kecuali batu 3 biji buat buang hajat 😅😂,ente bagusnya jgn pegang apa2 kecuali batu 3 biji buat buang hajat,Netral,Tidak teridentifikasi,ente bagus jgn pegang apa batu biji buang hajat
R04325,KqjkU_AQCJE,2026-01-20 09:21:22,@soepraptidakrie2575,Ini mbaknya tinggal di Europa bagian mana ya?krn di Netherland masih biasa saja tuh,Ini mbaknya tinggal di Europa bagian mana ya?krn di Netherland masih biasa saja tuh,Netral,Tidak teridentifikasi,mbak tinggal europa bagi mana netherland biasa tuh
