row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category
R02324,SxMdI5sabb0,2023-11-24 11:06:33,@SupriAdi-iq2ie,Gimana cara mendapatkan nya?gimana cara menambang ya?,Gimana cara mendapatkan nya?gimana cara menambang ya?,Netral,Tidak teridentifikasi
R01008,Bn_MTSqW3bE,2022-12-23 06:34:52,@muhammadgunduz7339,"@L7z. transaksinya adl dgn cara barter (tukar menukar), contoh:
-Garam dibarter dgn beras dan ikan atau sebaliknya
-Gandum & garam dibarter dgn ikan...",". transaksinya adl dgn cara barter tukar menukar , contoh Garam dibarter dgn beras dan ikan atau sebaliknya Gandum garam dibarter dgn ikan...",Netral,Tidak teridentifikasi
R04806,gU62EuPDWaY,2026-05-08 09:46:46,@BizzBizz-ID,"Menurut bayangan saya. Jika Uang Tunai sudah Tidak ada, dan uang digital (apapun namanya kelak) menggantikan.
Tetap banyak orang akan menyimpan EMAS. ""Oknum""  juga menyimpan EMAS. 
lalu sistem Uang digital tidak akan sempurna, dan mungkin saja dibuat ""cacat"" agar tidak aman.
ketika kecacatan sistem ditemukan, maka orang-orang akan membeli emas.
harga emas meningkat, dan oknum menjual stok emasnya.
ke bank bukan lagi setor uang, tp simpan emas (sejenis Safe Deposit Box).
sogok menyogok bukan pakai amplop tp pakai bingkisan isi emas.","Menurut bayangan saya. Jika Uang Tunai sudah Tidak ada, dan uang digital apapun namanya kelak menggantikan. Tetap banyak orang akan menyimpan EMAS. Oknum juga menyimpan EMAS. lalu sistem Uang digital tidak akan sempurna, dan mungkin saja dibuat cacat agar tidak aman. ketika kecacatan sistem ditemukan, maka orang orang akan membeli emas. harga emas meningkat, dan oknum menjual stok emasnya. ke bank bukan lagi setor uang, tp simpan emas sejenis Safe Deposit Box . sogok menyogok bukan pakai amplop tp pakai bingkisan isi emas.",Negatif,Tidak teridentifikasi
R00005,YLq9NVWk23U,2022-11-30 05:49:27,@fansmilitan2701,"Pada saatnya nanti para pengemis dan pengamen di jalan cuma bawa QR code yang ditempel di dasar kalengnya , atau ditempel di jidatnya","Pada saatnya nanti para pengemis dan pengamen di jalan cuma bawa QR code yang ditempel di dasar kalengnya , atau ditempel di jidatnya",Positif,Tidak teridentifikasi
R00667,Bn_MTSqW3bE,2022-12-14 12:16:42,@sktgames1855,Tdk ada biaya admin bila kirim atau bayar,Tdk ada biaya admin bila kirim atau bayar,Netral,Tidak teridentifikasi
R00605,Bn_MTSqW3bE,2022-12-12 01:14:22,@kvtriana3537,"Rupiah Digital?? CBDC ide China..wkwkwkwk

Kalo mau maju ya harus di backup emas, jadi nilainya beda.

Kayak Rubel sama Yuan.","Rupiah Digital?? CBDC ide China..wkwkwkwk Kalo mau maju ya harus di backup emas, jadi nilainya beda. Kayak Rubel sama Yuan.",Positif,Tidak teridentifikasi
R04607,gU62EuPDWaY,2026-05-08 06:38:05,@ARI_D-s1i,"kontrol modern tidak cuma itu, ia juga menggunakan pengetahuan sebagai alat kontrol untuk mengklasifikasi dan menentukan apa yang dianggap baik/jahat, normal/menyimpang, sehat/sakit serta dewasa/anak dan itu semua digunakan oleh kekuasaan","kontrol modern tidak cuma itu, ia juga menggunakan pengetahuan sebagai alat kontrol untuk mengklasifikasi dan menentukan apa yang dianggap baik jahat, normal menyimpang, sehat sakit serta dewasa anak dan itu semua digunakan oleh kekuasaan",Positif,Keamanan data dan kontrol
R03306,PMuEX5Qbmzo,2024-08-15 00:45:43,@arian_ariana,dari dulu China ga da demokrasi tapi nyaman aja tuh negara nya,dari dulu China ga da demokrasi tapi nyaman aja tuh negara nya,Netral,Tidak teridentifikasi
R03008,PMuEX5Qbmzo,2024-08-13 15:50:39,@muhammaddafa1513,"Sudah sejak lama dan akan terus berulang ulang, para bankir dan pemerintahan berkolusi . Tentu pemilik agenda cbdc ini adalah Bis Bank for Internasional Settlement. Iya gak sihh","Sudah sejak lama dan akan terus berulang ulang, para bankir dan pemerintahan berkolusi . Tentu pemilik agenda cbdc ini adalah Bis Bank for Internasional Settlement. Iya gak sihh",Negatif,Kepercayaan terhadap regulator
R03459,SxMdI5sabb0,2024-08-24 04:45:07,@andrtux,"Dollar dicetak ugal ugalan tanpa jaminan emas
Untuk mengendalikannya bitcoin crypto currency dimunculkan",Dollar dicetak ugal ugalan tanpa jaminan emas Untuk mengendalikannya bitcoin crypto currency dimunculkan,Netral,Tidak teridentifikasi
R01679,SxMdI5sabb0,2023-01-30 06:07:49,@eloffmusk,"@NgomonginUang nah itu tujuannya,  kontrol penuh oleh 1 pihak. Efisien sih tp ya absolute power kan tend to corrupt dan otoriter","nah itu tujuannya, kontrol penuh oleh 1 pihak. Efisien sih tp ya absolute power kan tend to corrupt dan otoriter",Positif,Keamanan data dan kontrol
R04752,gU62EuPDWaY,2026-05-08 08:26:53,@estherjo9371,"Uang digital akan menyatukan mata uang di dunia... Satu pemerintahan, satu mata uang digital (pada akhirnya)...Hal ini tetap akan terjadi, cuma bisa di tunda... Karena hal ini sudah di nubuatkan. 
Nanti ini akan di gabung dengan; uang digital + KTP (identitas) + vaksin + alat komunikasi (seperti HP = ini akan di masukkan ke dalam tubuh (tangan atau dahi). Tehnologi ini membuat banyak kemudahan & membuat kemampuan hidup manusia lebih lama... Setengah imortal... Ketika alat ini meledak juga tidak membuat orang tersebut mati.. Ketika badan terbagi menjadi 2 bagian ( dr kepala ke perut dan perut ke kaki) orang tersebut tetap masih hidup, usus dan darah tidak ada yang keluar.. Yang lebih mengerikan nama-nama Tuhan yang tertera dalam bentuk code di DNA manusia telah terhapus dan digantikan dengan nama yang lain 😭🙏","Uang digital akan menyatukan mata uang di dunia... Satu pemerintahan, satu mata uang digital pada akhirnya ...Hal ini tetap akan terjadi, cuma bisa di tunda... Karena hal ini sudah di nubuatkan. Nanti ini akan di gabung dengan uang digital KTP identitas vaksin alat komunikasi seperti HP ini akan di masukkan ke dalam tubuh tangan atau dahi . Tehnologi ini membuat banyak kemudahan membuat kemampuan hidup manusia lebih lama... Setengah imortal... Ketika alat ini meledak juga tidak membuat orang tersebut mati.. Ketika badan terbagi menjadi 2 bagian dr kepala ke perut dan perut ke kaki orang tersebut tetap masih hidup, usus dan darah tidak ada yang keluar.. Yang lebih mengerikan nama nama Tuhan yang tertera dalam bentuk code di DNA manusia telah terhapus dan digantikan dengan nama yang lain",Netral,Tidak teridentifikasi
R02599,ebkamQER1nM,2024-08-08 06:48:41,@DRCICI,"Praktik sehari2nya sih sama aja kaya uang elektronik, yg beda setiap uang tsb ada ""identitas digital"" nya biar bisa dipantau peredarannya kemana aja","Praktik sehari2nya sih sama aja kaya uang elektronik, yg beda setiap uang tsb ada identitas digital nya biar bisa dipantau peredarannya kemana aja",Negatif,Keamanan data dan kontrol
R04471,gU62EuPDWaY,2026-05-08 05:33:06,@akr1z0,khotbah nya bahas apa bang? baca buku yah,khotbah nya bahas apa bang? baca buku yah,Netral,Tidak teridentifikasi
R01552,SxMdI5sabb0,2023-01-30 01:44:38,@NgomonginUang,Terima kasih sudah menyampaikan aspirasi disini 😊👍,Terima kasih sudah menyampaikan aspirasi disini,Netral,Tidak teridentifikasi
R04896,gU62EuPDWaY,2026-05-08 11:54:46,@HewanBerbulu17,"Semua negara pasti ngikutin kata diatas bang, kalau ga mau kan tinggal disikat. Memang kejam hukum rimba","Semua negara pasti ngikutin kata diatas bang, kalau ga mau kan tinggal disikat. Memang kejam hukum rimba",Negatif,Tidak teridentifikasi
R04727,gU62EuPDWaY,2026-05-08 08:09:31,@sheptian69,"tiru swedia tp bajingan nya kuasai tunai, indo mau ikut2 aja tetap sama aja 😂","tiru swedia tp bajingan nya kuasai tunai, indo mau ikut2 aja tetap sama aja",Netral,Tidak teridentifikasi
R01211,2VJpvtiC-hY,2023-01-03 03:16:37,@Arthur_Morgan22174,angelinabluecount3842 nggk akan dihack itu. Karena ada alat pelacak di uangnya jg. Pencatatan transaksi jg lengkap.,angelinabluecount3842 nggk akan dihack itu. Karena ada alat pelacak di uangnya jg. Pencatatan transaksi jg lengkap.,Netral,Keamanan data dan kontrol
R01701,SxMdI5sabb0,2023-01-30 10:58:59,@NgomonginUang,"Stay tune, ini masih dalam penggodokan lebih lanjut terutama dalam juklak nya 👍😁","Stay tune, ini masih dalam penggodokan lebih lanjut terutama dalam juklak nya",Netral,Tidak teridentifikasi
R04253,KqjkU_AQCJE,2026-01-18 09:25:15,@YunikeMelySubabura-c3y,Di  India uang tunai sudah melai di tarik dan orang lokal naik bis sudah   tidak di punggut biaya tetapi di luar lokal mereka bayar pakai UPI😢,Di India uang tunai sudah melai di tarik dan orang lokal naik bis sudah tidak di punggut biaya tetapi di luar lokal mereka bayar pakai UPI,Netral,Tidak teridentifikasi
R03888,mODGGIy9JZE,2025-11-03 07:53:25,@imzhidan04,Permulaan uang kertas tak akan bernilai lagi,Permulaan uang kertas tak akan bernilai lagi,Netral,Tidak teridentifikasi
R04402,SxMdI5sabb0,2026-01-29 06:47:51,@FxTito89,Pasti ada dampak Negativ nya,Pasti ada dampak Negativ nya,Netral,Tidak teridentifikasi
R00588,2VJpvtiC-hY,2022-12-11 15:44:41,@MilkyWay-kz2yn,"Yakin gk bisa hilang data digital ??
Entah hilang kehapus, enkripsi dijebol, disadap, data corupt, ato ada nya backdoor.
Pernahkah pemerintah meng audit hardware & software (Os, driver, data protocol, dll) ?
Ingat...D.trump aja langsung menyuruh pabrik apel kroak dipindah, gegara takut ada chip backdoor/spyware.
Btw android ku aja ada spyware terkenal & pasti terinstal..""gugel plei serpis""..dia ahli merekam smua sms/telp/app/gps/dll..ya termasuk ketikan ""paaswot"" kita juga lah..namanya ""key logger"".","Yakin gk bisa hilang data digital ?? Entah hilang kehapus, enkripsi dijebol, disadap, data corupt, ato ada nya backdoor. Pernahkah pemerintah meng audit hardware software Os, driver, data protocol, dll ? Ingat...D.trump aja langsung menyuruh pabrik apel kroak dipindah, gegara takut ada chip backdoor spyware. Btw android ku aja ada spyware terkenal pasti terinstal.. gugel plei serpis ..dia ahli merekam smua sms telp app gps dll..ya termasuk ketikan paaswot kita juga lah..namanya key logger .",Negatif,Tidak teridentifikasi
R04089,KqjkU_AQCJE,2026-01-16 21:49:43,@erryfachrizal4788,Orang² eropa yg hidup skrg menanggung karma atas kejahatan leluhur mereka yang merampok & menjarah dunia ketiga...,Orang² eropa yg hidup skrg menanggung karma atas kejahatan leluhur mereka yang merampok menjarah dunia ketiga...,Netral,Tidak teridentifikasi
R00226,wMPGW76Iy9A,2022-12-05 13:06:25,@faridbakhtiar6496,"@abageigy udah klo pemikiran ga sampe, ga usah coment","udah klo pemikiran ga sampe, ga usah coment",Negatif,Tidak teridentifikasi
R01898,SxMdI5sabb0,2023-02-05 03:24:26,@OppoOppo-rg7mb,Buat lah Cara menghitungnya mudah  nol nya banyak bagat,Buat lah Cara menghitungnya mudah nol nya banyak bagat,Positif,Tidak teridentifikasi
R01485,SxMdI5sabb0,2023-01-29 15:00:17,@Jerinx90,wah hype bgt sih klo sistem ini jalan,wah hype bgt sih klo sistem ini jalan,Netral,Tidak teridentifikasi
R03137,PMuEX5Qbmzo,2024-08-14 01:44:23,@rifkyalmahdi4010,Bang channel nya Timothy Ronald di remove sama YouTube coba dibahas bang 😂,Bang channel nya Timothy Ronald di remove sama YouTube coba dibahas bang,Netral,Tidak teridentifikasi
R03159,PMuEX5Qbmzo,2024-08-14 03:15:54,@tiyoblack5248,Cuma butuh 200 rb nie,Cuma butuh 200 rb nie,Netral,Tidak teridentifikasi
R02115,DbrALSY_wko,2023-02-19 04:47:04,@pulangkampung1716,"Presiden Direktur Gudang Garam: Ir.Joko Widodo,Susilo Bambang Yudhoyono dan Prabowo Subianto,.Telah Meninggal dunia..Innalillahiwainnailaihirojiun---","Presiden Direktur Gudang Garam Ir.Joko Widodo,Susilo Bambang Yudhoyono dan Prabowo Subianto,.Telah Meninggal dunia..Innalillahiwainnailaihirojiun",Netral,Tidak teridentifikasi
R00578,wMPGW76Iy9A,2022-12-11 12:00:52,@rezanovalia501,Rupiah nya mokat vs dollar,Rupiah nya mokat vs dollar,Netral,Tidak teridentifikasi
R02277,SxMdI5sabb0,2023-07-13 00:36:32,@Limangatusan,Saya sangat setuju dengan mata uang digital yg akan menghancurkan para koruptor..👍👍👍,Saya sangat setuju dengan mata uang digital yg akan menghancurkan para koruptor..,Positif,Tanggapan mendukung digitalisasi
R03131,PMuEX5Qbmzo,2024-08-14 01:10:18,@NasehatHati,​@ekanoviani6010ngumpulin dinar dirham. Jangan LM. Krn LM susah dipake buat transaksi. Sedangkan dinar dan dirham sudah punya standarisasi dan tentu lebih mudah untuk transaksi,dinar dirham. Jangan LM. Krn LM susah dipake buat transaksi. Sedangkan dinar dan dirham sudah punya standarisasi dan tentu lebih mudah untuk transaksi,Netral,Efisiensi dan kemudahan transaksi
R04330,KqjkU_AQCJE,2026-01-21 01:27:21,@TyanJelek,"Rasulullah Saw mengatakan hanya Dinar dan dirham yg berlaku diakhir zaman,emas perak?","Rasulullah Saw mengatakan hanya Dinar dan dirham yg berlaku diakhir zaman,emas perak?",Netral,Tidak teridentifikasi
R04283,KqjkU_AQCJE,2026-01-19 02:31:31,@BruderJems,"Kalau untuk soal sistem money sih mungkin ya,, 
Tapi kalau untuk kehidupan cara berfikir mereka lebih maju dari pada Indonesia,,

Contoh di Indonesia 80%. Aparat negara ingin yang bodoh jadi Raja yang berilmu jadi pembantu itu faktanya","Kalau untuk soal sistem money sih mungkin ya,, Tapi kalau untuk kehidupan cara berfikir mereka lebih maju dari pada Indonesia,, Contoh di Indonesia 80 . Aparat negara ingin yang bodoh jadi Raja yang berilmu jadi pembantu itu faktanya",Positif,Tidak teridentifikasi
R04382,KqjkU_AQCJE,2026-01-25 07:08:31,@SangTrader-p3m,Intinya tarik semua saldo di bank,Intinya tarik semua saldo di bank,Netral,Tidak teridentifikasi
R00068,YLq9NVWk23U,2022-12-01 10:26:37,@altherion8357,Info airdropnya sir ? 🗿,Info airdropnya sir ?,Netral,Tidak teridentifikasi
R02186,SxMdI5sabb0,2023-03-02 05:10:47,@abdulhadir4209,Buat masuk ke Neraka,Buat masuk ke Neraka,Netral,Tidak teridentifikasi
R04503,gU62EuPDWaY,2026-05-08 05:49:19,@mulianA-f9r,Preett lihat aja beneran apa gak,Preett lihat aja beneran apa gak,Netral,Tidak teridentifikasi
R01045,Bn_MTSqW3bE,2022-12-24 05:21:58,@watchman19,@jajaahmeed6995 maju apanya? selama lu masih dimintai fotokopi ktp sama kk.. negara lu belum maju bos🤣,maju apanya? selama lu masih dimintai fotokopi ktp sama kk.. negara lu belum maju bos,Positif,Tidak teridentifikasi
R00947,Bn_MTSqW3bE,2022-12-22 00:10:55,@hrchrc5294,O aja ya kan,O aja ya kan,Netral,Tidak teridentifikasi
R03208,PMuEX5Qbmzo,2024-08-14 07:49:29,@jeffrypianov4251,"Uang digital, CDBC atau uang cash... prinsip nya sama Josh sebagai alat tukar aset. Aset digital vs aset non digital, jadi tdk bisa 100% aset harus digital karena kita ini mahluk hidup & bukan mahluk halus Josh hehe..","Uang digital, CDBC atau uang cash... prinsip nya sama Josh sebagai alat tukar aset. Aset digital vs aset non digital, jadi tdk bisa 100 aset harus digital karena kita ini mahluk hidup bukan mahluk halus Josh hehe..",Netral,Tidak teridentifikasi
R02401,ebkamQER1nM,2024-08-07 23:29:51,@dharmasatya3265,​@HulkenEVMIni salah satu keunggulannya. Jadi dari ini mengambil kebijakan ekonomi jadi bisa lebih efisien. Mentracker korupsi dan suap.,salah satu keunggulannya. Jadi dari ini mengambil kebijakan ekonomi jadi bisa lebih efisien. Mentracker korupsi dan suap.,Positif,Kepercayaan terhadap regulator
R04099,KqjkU_AQCJE,2026-01-16 22:57:50,@alexevolutionchannel,"Ini sudah direncanakan kaum 666 ,semua jadi satu mata uang dunia. Semua di kontrol, ini sudah puluhan tahun lalu telah di bahas , ini rencana lama yg sudah di bahas di Gereja.","Ini sudah direncanakan kaum 666 ,semua jadi satu mata uang dunia. Semua di kontrol, ini sudah puluhan tahun lalu telah di bahas , ini rencana lama yg sudah di bahas di Gereja.",Negatif,Keamanan data dan kontrol
R01228,Bn_MTSqW3bE,2023-01-06 00:54:04,@violetflower5419,"@asri001 ya, semoga begitu ya...","ya, semoga begitu ya...",Netral,Tidak teridentifikasi
R01529,SxMdI5sabb0,2023-01-30 01:20:09,@NgomonginUang,"Justru, dengan adanya CBDC ini, jumlah uang jadi bisa lebih ""satu data"" dan terawasi dengan baik lho. Yuk simak sampe tuntas video nya 😁","Justru, dengan adanya CBDC ini, jumlah uang jadi bisa lebih satu data dan terawasi dengan baik lho. Yuk simak sampe tuntas video nya",Positif,Tidak teridentifikasi
R00565,2VJpvtiC-hY,2022-12-10 16:36:47,@samsungcepu6786,Klo di kmpung.ntr repot bagi yg gk tahu,Klo di kmpung.ntr repot bagi yg gk tahu,Negatif,Tidak teridentifikasi
R02262,Bn_MTSqW3bE,2023-07-04 06:46:49,@almizar9793,Indonesia tak perlu berkiblat ke narat kita ketimur aja ada koin emas ringit emas,Indonesia tak perlu berkiblat ke narat kita ketimur aja ada koin emas ringit emas,Positif,Tidak teridentifikasi
R03488,PMuEX5Qbmzo,2024-08-28 10:02:11,@detiasuryani,Makanya yg punyabuang di bank segera tarik,Makanya yg punyabuang di bank segera tarik,Netral,Tidak teridentifikasi
R00251,wMPGW76Iy9A,2022-12-05 14:35:18,@abageigy,@faridbakhtiar6496 okay. Saya balik ke pasar modal lagi ah.,okay. Saya balik ke pasar modal lagi ah.,Netral,Tidak teridentifikasi
R03613,SxMdI5sabb0,2024-12-14 13:15:21,@hasanabu-aba9,"Aset digital massa depan yaitu blockchain cuk,...","Aset digital massa depan yaitu blockchain cuk,...",Netral,Tidak teridentifikasi
R01472,SxMdI5sabb0,2023-01-29 13:37:11,@aidigamers4608,Dari dulu saya nyari-nyari apa itu uang digital tapi penjelasannya ga begitu jelas dan akhirnya channel NGOMU bisa bahas dengan jelas terimakasih banyak NGOMU 💔💔💔💔,Dari dulu saya nyari nyari apa itu uang digital tapi penjelasannya ga begitu jelas dan akhirnya channel NGOMU bisa bahas dengan jelas terimakasih banyak NGOMU,Netral,Tidak teridentifikasi
R03560,ebkamQER1nM,2024-10-06 01:43:00,@rdbullets6147,Semakin mantap buat nabung di BTC,Semakin mantap buat nabung di BTC,Positif,Tidak teridentifikasi
R03027,PMuEX5Qbmzo,2024-08-13 16:23:56,@Leo_Bang,gua heran. blockchain katanya hebat. anti hack. nyatanya banyak koin atau token kena hack,gua heran. blockchain katanya hebat. anti hack. nyatanya banyak koin atau token kena hack,Negatif,Keamanan data dan kontrol
R04479,gU62EuPDWaY,2026-05-08 05:37:09,@whayytta,"bank yang ngeclaim sistem nya sudah memakai blockchain, TAPI tidak di distribusi harus di pertanyakan dan mengkhawatirkan! negara pernah melakukan pemblokiran rekening masal sekala besar!","bank yang ngeclaim sistem nya sudah memakai blockchain, TAPI tidak di distribusi harus di pertanyakan dan mengkhawatirkan! negara pernah melakukan pemblokiran rekening masal sekala besar!",Netral,Tidak teridentifikasi
R02642,ebkamQER1nM,2024-08-08 10:24:12,@adaardiant-vp8qh,"masyarakat ogahh pake uang digital,skalipun di paksa ,kliatannya spintas praktis tapi tetep ribettt!!,njelimet buat transaksi pasti.","masyarakat ogahh pake uang digital,skalipun di paksa ,kliatannya spintas praktis tapi tetep ribettt!!,njelimet buat transaksi pasti.",Positif,Tidak teridentifikasi
R01745,SxMdI5sabb0,2023-01-30 22:36:33,@NgomonginUang,"Kadang, orang seperti itu punya banyak metode sih, apapuj instrumen nya 😄","Kadang, orang seperti itu punya banyak metode sih, apapuj instrumen nya",Netral,Tidak teridentifikasi
R01348,SxMdI5sabb0,2023-01-29 07:06:13,@andikajun9122,@NgomonginUang sama Vanguard juga min,sama Vanguard juga min,Netral,Tidak teridentifikasi
R01597,SxMdI5sabb0,2023-01-30 02:15:43,@NgomonginUang,"Terima kasih juga support dan apresiasinya, dan juga makasih sudah beropini disini 😊","Terima kasih juga support dan apresiasinya, dan juga makasih sudah beropini disini",Netral,Tidak teridentifikasi
R02919,PMuEX5Qbmzo,2024-08-13 13:57:26,@ilham_789,"Ya gua pernah liat di medsos tentang CBDC yg diberitakan oleh BI tapi disebutkannya hanya digital rupiah dan pake platform Blockchain. Kalo di crypto Blockchain itu decentralized & dikarenakan peer to peer, pengawasnya yg anggota2nya. Tapi yg ini  koq jd sentral? Emang platform Blockchain udah diakuisisi sama bank sentral? Dikarenakan Blockchain blm legitimate? Wah, tadinya gua pikir bakal jd lawan, eh...dicaplok jg rupanya!  Dan kalo bicara Blockchain spt yg kita tau kecuali BTC, hackers-nya gila2. Nah, PDN aja kemaren abis diacak-acak blm lg Bjorka sblmnya. Hadeh... apalagi kalo liat situasi politik saat ini, keliatannya agenda One world sdh masuk kesini ya? Parah....","Ya gua pernah liat di medsos tentang CBDC yg diberitakan oleh BI tapi disebutkannya hanya digital rupiah dan pake platform Blockchain. Kalo di crypto Blockchain itu decentralized dikarenakan peer to peer, pengawasnya yg anggota2nya. Tapi yg ini koq jd sentral? Emang platform Blockchain udah diakuisisi sama bank sentral? Dikarenakan Blockchain blm legitimate? Wah, tadinya gua pikir bakal jd lawan, eh...dicaplok jg rupanya! Dan kalo bicara Blockchain spt yg kita tau kecuali BTC, hackers nya gila2. Nah, PDN aja kemaren abis diacak acak blm lg Bjorka sblmnya. Hadeh... apalagi kalo liat situasi politik saat ini, keliatannya agenda One world sdh masuk kesini ya? Parah....",Negatif,Keamanan data dan kontrol; Kepercayaan terhadap regulator
